Batch	Amplicon	Unmodified%	Modified%	Reads_in_input	Reads_aligned_all_amplicons	Reads_aligned	Unmodified	Modified	Discarded	Insertions	Deletions	Substitutions	Only Insertions	Only Deletions	Only Substitutions	Insertions and Deletions	Insertions and Substitutions	Deletions and Substitutions	Insertions Deletions and Substitutions
508NM_Rep_PECtrl_K562_1_1	Reference	96.57457613	3.42542387	11699	11619	11619	11221	398	0	2	7	392	0	6	389	0	2	1	0
508NM_Rep_PECtrl_K562_1_1	HDR	NA	NA	11699	11619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
536NM_Rep_PECtrl_K562_1_1	Reference	96.6003959	3.3996041	11699	11619	11619	11224	395	0	0	5	390	0	5	390	0	0	0	0
536NM_Rep_PECtrl_K562_1_1	HDR	NA	NA	11699	11619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537NM_Rep_PECtrl_K562_1_1	Reference	97.66761339	2.33238661	11699	11619	11619	11348	271	0	0	1	270	0	1	270	0	0	0	0
537NM_Rep_PECtrl_K562_1_1	HDR	NA	NA	11699	11619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
538NM_Rep_PECtrl_K562_1_1	Reference	97.76858792	2.23141208	11699	11619	11607	11348	259	0	0	1	258	0	1	258	0	0	0	0
538NM_Rep_PECtrl_K562_1_1	HDR	NA	NA	11699	11619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
557NM_Rep_PECtrl_K562_1_1	Reference	97.05629196	2.94370804	11699	11620	11618	11276	342	0	0	0	342	0	0	342	0	0	0	0
557NM_Rep_PECtrl_K562_1_1	HDR	0.0	100.0	11699	11620	1	0	1	0	1	1	1	0	0	0	0	0	0	1
558NM_Rep_PECtrl_K562_1_1	Reference	96.50572338	3.49427662	11699	11619	11619	11213	406	0	1	0	405	1	0	405	0	0	0	0
558NM_Rep_PECtrl_K562_1_1	HDR	NA	NA	11699	11619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
559NM_Rep_PECtrl_K562_1_1	Reference	97.15664312	2.84335688	11699	11619	11606	11276	330	0	0	0	330	0	0	330	0	0	0	0
559NM_Rep_PECtrl_K562_1_1	HDR	0.0	100.0	11699	11619	1	0	1	0	0	0	1	0	0	1	0	0	0	0
506NM_Rep_PECtrl_K562_1_2	Reference	96.79754332	3.20245668	9271	9118	9118	8826	292	0	0	4	288	0	4	288	0	0	0	0
506NM_Rep_PECtrl_K562_1_2	HDR	NA	NA	9271	9118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
507NM_Rep_PECtrl_K562_1_2	Reference	96.86128183	3.13871817	9271	9118	9112	8826	286	0	0	3	283	0	3	283	0	0	0	0
507NM_Rep_PECtrl_K562_1_2	HDR	50.0	50.0	9271	9118	2	1	1	0	0	0	1	0	0	1	0	0	0	0
508NM_Rep_PECtrl_K562_1_2	Reference	96.27111209	3.72888791	9271	9118	9118	8778	340	0	1	4	336	0	4	335	0	1	0	0
508NM_Rep_PECtrl_K562_1_2	HDR	NA	NA	9271	9118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
536NM_Rep_PECtrl_K562_1_2	Reference	97.09366089	2.90633911	9271	9118	9118	8853	265	0	0	4	261	0	4	261	0	0	0	0
536NM_Rep_PECtrl_K562_1_2	HDR	NA	NA	9271	9118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537NM_Rep_PECtrl_K562_1_2	Reference	97.93814433	2.06185567	9271	9118	9118	8930	188	0	0	3	185	0	3	185	0	0	0	0
537NM_Rep_PECtrl_K562_1_2	HDR	NA	NA	9271	9118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
538NM_Rep_PECtrl_K562_1_2	Reference	98.03491053	1.96508947	9271	9118	9109	8930	179	0	0	3	176	0	3	176	0	0	0	0
538NM_Rep_PECtrl_K562_1_2	HDR	NA	NA	9271	9118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
557NM_Rep_PECtrl_K562_1_2	Reference	97.31300724	2.68699276	9271	9118	9118	8873	245	0	0	1	245	0	0	244	0	0	1	0
557NM_Rep_PECtrl_K562_1_2	HDR	NA	NA	9271	9118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
558NM_Rep_PECtrl_K562_1_2	Reference	96.92915113	3.07084887	9271	9118	9118	8838	280	0	0	2	280	0	0	278	0	0	2	0
558NM_Rep_PECtrl_K562_1_2	HDR	NA	NA	9271	9118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
559NM_Rep_PECtrl_K562_1_2	Reference	97.39846323	2.60153677	9271	9118	9110	8873	237	0	0	1	237	0	0	236	0	0	1	0
559NM_Rep_PECtrl_K562_1_2	HDR	0.0	100.0	9271	9118	1	0	1	0	0	0	1	0	0	1	0	0	0	0
503NM_End_PECtrl_HEK_1_1	Reference	97.44680851	2.55319149	10207	9870	9870	9618	252	0	0	2	250	0	2	250	0	0	0	0
503NM_End_PECtrl_HEK_1_1	HDR	NA	NA	10207	9870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504NM_End_PECtrl_HEK_1_1	Reference	96.56534954	3.43465046	10207	9870	9870	9531	339	0	0	4	336	0	3	335	0	0	1	0
504NM_End_PECtrl_HEK_1_1	HDR	NA	NA	10207	9870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505NM_End_PECtrl_HEK_1_1	Reference	96.94757124	3.05242876	10207	9870	9861	9560	301	0	0	2	300	0	1	299	0	0	1	0
505NM_End_PECtrl_HEK_1_1	HDR	NA	NA	10207	9870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503NM_End_PECtrl_HEK_1_2	Reference	97.54243729	2.45756271	8257	7894	7894	7700	194	0	0	1	193	0	1	193	0	0	0	0
503NM_End_PECtrl_HEK_1_2	HDR	NA	NA	8257	7894	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504NM_End_PECtrl_HEK_1_2	Reference	96.37699519	3.62300481	8257	7894	7894	7608	286	0	0	4	282	0	4	282	0	0	0	0
504NM_End_PECtrl_HEK_1_2	HDR	NA	NA	8257	7894	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505NM_End_PECtrl_HEK_1_2	Reference	96.86786711	3.13213289	8257	7894	7886	7639	247	0	0	4	243	0	4	243	0	0	0	0
505NM_End_PECtrl_HEK_1_2	HDR	100.0	0.0	8257	7894	3	3	0	0	0	0	0	0	0	0	0	0	0	0
503NM_End_PECtrl_K562_1_1	Reference	98.0730897	1.9269103	4900	4515	4515	4428	87	0	1	1	86	0	1	85	0	1	0	0
503NM_End_PECtrl_K562_1_1	HDR	NA	NA	4900	4515	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504NM_End_PECtrl_K562_1_1	Reference	97.47508306	2.52491694	4900	4515	4515	4401	114	0	0	3	111	0	3	111	0	0	0	0
504NM_End_PECtrl_K562_1_1	HDR	NA	NA	4900	4515	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505NM_End_PECtrl_K562_1_1	Reference	97.827051	2.172949	4900	4515	4510	4412	98	0	0	2	96	0	2	96	0	0	0	0
505NM_End_PECtrl_K562_1_1	HDR	NA	NA	4900	4515	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503NM_End_PECtrl_K562_1_2	Reference	98.381758	1.618242	2920	2719	2719	2675	44	0	0	1	43	0	1	43	0	0	0	0
503NM_End_PECtrl_K562_1_2	HDR	NA	NA	2920	2719	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504NM_End_PECtrl_K562_1_2	Reference	97.20485473	2.79514527	2920	2719	2719	2643	76	0	0	1	75	0	1	75	0	0	0	0
504NM_End_PECtrl_K562_1_2	HDR	NA	NA	2920	2719	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505NM_End_PECtrl_K562_1_2	Reference	97.4604343	2.5395657	2920	2719	2717	2648	69	0	0	1	68	0	1	68	0	0	0	0
505NM_End_PECtrl_K562_1_2	HDR	NA	NA	2920	2719	0	0	0	0	0	0	0	0	0	0	0	0	0	0
506NM_End_PECtrl_HEK_1_1	Reference	97.06256505	2.93743495	17665	17294	17294	16786	508	0	0	11	497	0	11	497	0	0	0	0
506NM_End_PECtrl_HEK_1_1	HDR	NA	NA	17665	17294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
507NM_End_PECtrl_HEK_1_1	Reference	96.48209223	3.51790777	17665	17294	17283	16675	608	0	0	12	596	0	12	596	0	0	0	0
507NM_End_PECtrl_HEK_1_1	HDR	NA	NA	17665	17294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508NM_End_PECtrl_HEK_1_1	Reference	97.06256505	2.93743495	17665	17294	17294	16786	508	0	0	11	497	0	11	497	0	0	0	0
508NM_End_PECtrl_HEK_1_1	HDR	NA	NA	17665	17294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
506NM_End_PECtrl_HEK_1_2	Reference	97.48846358	2.51153642	13955	13247	13219	12887	332	0	0	9	324	0	8	323	0	0	1	0
506NM_End_PECtrl_HEK_1_2	HDR	71.42857143	28.57142857	13955	13247	28	20	8	0	0	0	8	0	0	8	0	0	0	0
507NM_End_PECtrl_HEK_1_2	Reference	96.68128213	3.31871787	13955	13244	13228	12789	439	0	25	6	415	19	5	408	0	6	1	0
507NM_End_PECtrl_HEK_1_2	HDR	100.0	0.0	13955	13244	1	1	0	0	0	0	0	0	0	0	0	0	0	0
508NM_End_PECtrl_HEK_1_2	Reference	97.31913608	2.68086392	13955	13244	13242	12887	355	0	25	7	329	20	6	323	0	5	1	0
508NM_End_PECtrl_HEK_1_2	HDR	0.0	100.0	13955	13244	2	0	2	0	0	2	0	0	2	0	0	0	0	0
506NM_End_PECtrl_K562_1_1	Reference	33.73979837	66.26020163	10847	10415	10415	3514	6901	0	0	3	6900	0	1	6898	0	0	2	0
506NM_End_PECtrl_K562_1_1	HDR	NA	NA	10847	10415	0	0	0	0	0	0	0	0	0	0	0	0	0	0
507NM_End_PECtrl_K562_1_1	Reference	33.58962037	66.41037963	10847	10415	10405	3495	6910	0	0	3	6908	0	2	6907	0	0	1	0
507NM_End_PECtrl_K562_1_1	HDR	NA	NA	10847	10415	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508NM_End_PECtrl_K562_1_1	Reference	33.73979837	66.26020163	10847	10415	10415	3514	6901	0	0	3	6900	0	1	6898	0	0	2	0
508NM_End_PECtrl_K562_1_1	HDR	NA	NA	10847	10415	0	0	0	0	0	0	0	0	0	0	0	0	0	0
506NM_End_PECtrl_K562_1_2	Reference	32.97317437	67.02682563	5634	5373	5368	1770	3598	0	0	8	3592	0	6	3590	0	0	2	0
506NM_End_PECtrl_K562_1_2	HDR	80.0	20.0	5634	5373	5	4	1	0	0	0	1	0	0	1	0	0	0	0
507NM_End_PECtrl_K562_1_2	Reference	32.74962742	67.25037258	5634	5373	5368	1758	3610	0	5	8	3600	4	6	3597	0	1	2	0
507NM_End_PECtrl_K562_1_2	HDR	50.0	50.0	5634	5373	2	1	1	0	0	0	1	0	0	1	0	0	0	0
508NM_End_PECtrl_K562_1_2	Reference	32.94862249	67.05137751	5634	5373	5372	1770	3602	0	5	7	3593	4	5	3590	0	1	2	0
508NM_End_PECtrl_K562_1_2	HDR	0.0	100.0	5634	5373	1	0	1	0	0	1	0	0	1	0	0	0	0	0
509NM_End_PECtrl_HEK_1_1	Reference	96.06892151	3.93107849	23602	23505	23505	22581	924	0	2	14	909	2	13	908	0	0	1	0
509NM_End_PECtrl_HEK_1_1	HDR	NA	NA	23602	23505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
510NM_End_PECtrl_HEK_1_1	Reference	96.59090909	3.40909091	23602	23505	23496	22695	801	0	2	14	786	2	13	785	0	0	1	0
510NM_End_PECtrl_HEK_1_1	HDR	87.5	12.5	23602	23505	8	7	1	0	0	0	1	0	0	1	0	0	0	0
511NM_End_PECtrl_HEK_1_1	Reference	96.5539247	3.4460753	23602	23505	23505	22695	810	0	2	14	795	2	13	794	0	0	1	0
511NM_End_PECtrl_HEK_1_1	HDR	NA	NA	23602	23505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509NM_End_PECtrl_HEK_1_2	Reference	94.80251523	5.19748477	20447	20356	20356	19298	1058	0	0	21	1038	0	20	1037	0	0	1	0
509NM_End_PECtrl_HEK_1_2	HDR	NA	NA	20447	20356	0	0	0	0	0	0	0	0	0	0	0	0	0	0
510NM_End_PECtrl_HEK_1_2	Reference	95.5298746	4.4701254	20447	20356	20335	19426	909	0	0	18	892	0	17	891	0	0	1	0
510NM_End_PECtrl_HEK_1_2	HDR	80.0	20.0	20447	20356	15	12	3	0	0	0	3	0	0	3	0	0	0	0
511NM_End_PECtrl_HEK_1_2	Reference	95.43132246	4.56867754	20447	20356	20356	19426	930	0	0	20	911	0	19	910	0	0	1	0
511NM_End_PECtrl_HEK_1_2	HDR	NA	NA	20447	20356	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509NM_End_PECtrl_K562_1_1	Reference	94.98402556	5.01597444	12565	12520	12520	11892	628	0	0	21	609	0	19	607	0	0	2	0
509NM_End_PECtrl_K562_1_1	HDR	NA	NA	12565	12520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
510NM_End_PECtrl_K562_1_1	Reference	95.79569978	4.20430022	12565	12520	12511	11985	526	0	0	20	508	0	18	506	0	0	2	0
510NM_End_PECtrl_K562_1_1	HDR	100.0	0.0	12565	12520	8	8	0	0	0	0	0	0	0	0	0	0	0	0
511NM_End_PECtrl_K562_1_1	Reference	95.72683706	4.27316294	12565	12520	12520	11985	535	0	0	20	517	0	18	515	0	0	2	0
511NM_End_PECtrl_K562_1_1	HDR	NA	NA	12565	12520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509NM_End_PECtrl_K562_1_2	Reference	95.3762466	4.6237534	7783	7721	7721	7364	357	0	1	9	348	1	8	347	0	0	1	0
509NM_End_PECtrl_K562_1_2	HDR	NA	NA	7783	7721	0	0	0	0	0	0	0	0	0	0	0	0	0	0
510NM_End_PECtrl_K562_1_2	Reference	96.08605495	3.91394505	7783	7721	7716	7414	302	0	1	9	293	1	8	292	0	0	1	0
510NM_End_PECtrl_K562_1_2	HDR	100.0	0.0	7783	7721	5	5	0	0	0	0	0	0	0	0	0	0	0	0
511NM_End_PECtrl_K562_1_2	Reference	96.02383111	3.97616889	7783	7721	7721	7414	307	0	1	9	298	1	8	297	0	0	1	0
511NM_End_PECtrl_K562_1_2	HDR	NA	NA	7783	7721	0	0	0	0	0	0	0	0	0	0	0	0	0	0
512NM_End_PECtrl_HEK_1_1	Reference	94.90673369	5.09326631	7737	7559	7559	7174	385	0	0	2	383	0	2	383	0	0	0	0
512NM_End_PECtrl_HEK_1_1	HDR	NA	NA	7737	7559	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513NM_End_PECtrl_HEK_1_1	Reference	96.12023305	3.87976695	7737	7559	7552	7259	293	0	0	1	292	0	1	292	0	0	0	0
513NM_End_PECtrl_HEK_1_1	HDR	0.0	100.0	7737	7559	1	0	1	0	0	0	1	0	0	1	0	0	0	0
514NM_End_PECtrl_HEK_1_1	Reference	96.5207038	3.4792962	7737	7559	7559	7296	263	0	2	29	234	0	29	232	0	2	0	0
514NM_End_PECtrl_HEK_1_1	HDR	NA	NA	7737	7559	0	0	0	0	0	0	0	0	0	0	0	0	0	0
512NM_End_PECtrl_HEK_1_2	Reference	95.09883017	4.90116983	5176	4958	4958	4715	243	0	0	0	243	0	0	243	0	0	0	0
512NM_End_PECtrl_HEK_1_2	HDR	NA	NA	5176	4958	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513NM_End_PECtrl_HEK_1_2	Reference	96.22755699	3.77244301	5176	4958	4957	4770	187	0	0	0	187	0	0	187	0	0	0	0
513NM_End_PECtrl_HEK_1_2	HDR	100.0	0.0	5176	4958	1	1	0	0	0	0	0	0	0	0	0	0	0	0
514NM_End_PECtrl_HEK_1_2	Reference	96.04599556	3.95400444	5176	4958	4957	4761	196	0	2	16	179	2	15	178	0	0	1	0
514NM_End_PECtrl_HEK_1_2	HDR	NA	NA	5176	4958	0	0	0	0	0	0	0	0	0	0	0	0	0	0
512NM_End_PECtrl_K562_1_1	Reference	95.70902175	4.29097825	8761	8413	8413	8052	361	0	0	4	357	0	4	357	0	0	0	0
512NM_End_PECtrl_K562_1_1	HDR	NA	NA	8761	8413	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513NM_End_PECtrl_K562_1_1	Reference	96.68133698	3.31866302	8761	8413	8407	8128	279	0	0	4	275	0	4	275	0	0	0	0
513NM_End_PECtrl_K562_1_1	HDR	100.0	0.0	8761	8413	1	1	0	0	0	0	0	0	0	0	0	0	0	0
514NM_End_PECtrl_K562_1_1	Reference	96.73124926	3.26875074	8761	8413	8413	8138	275	0	0	23	255	0	20	252	0	0	3	0
514NM_End_PECtrl_K562_1_1	HDR	NA	NA	8761	8413	0	0	0	0	0	0	0	0	0	0	0	0	0	0
512NM_End_PECtrl_K562_1_2	Reference	93.79100281	6.20899719	4428	4268	4268	4003	265	0	0	0	265	0	0	265	0	0	0	0
512NM_End_PECtrl_K562_1_2	HDR	NA	NA	4428	4268	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513NM_End_PECtrl_K562_1_2	Reference	95.97810566	4.02189434	4428	4268	4202	4033	169	0	0	0	169	0	0	169	0	0	0	0
513NM_End_PECtrl_K562_1_2	HDR	92.06349206	7.93650794	4428	4268	63	58	5	0	0	0	5	0	0	5	0	0	0	0
514NM_End_PECtrl_K562_1_2	Reference	95.4076851	4.5923149	4428	4268	4268	4072	196	0	3	17	179	1	16	176	0	2	1	0
514NM_End_PECtrl_K562_1_2	HDR	NA	NA	4428	4268	0	0	0	0	0	0	0	0	0	0	0	0	0	0
515NM_End_PECtrl_HEK_1_1	Reference	95.60720043	4.39279957	7613	7444	7444	7117	327	0	0	3	324	0	3	324	0	0	0	0
515NM_End_PECtrl_HEK_1_1	HDR	NA	NA	7613	7444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516NM_End_PECtrl_HEK_1_1	Reference	97.07028625	2.92971375	7613	7444	7441	7223	218	0	0	0	218	0	0	218	0	0	0	0
516NM_End_PECtrl_HEK_1_1	HDR	NA	NA	7613	7444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517NM_End_PECtrl_HEK_1_1	Reference	0.28210639	99.71789361	7613	7444	7444	21	7423	0	0	1	7423	0	0	7422	0	0	1	0
517NM_End_PECtrl_HEK_1_1	HDR	NA	NA	7613	7444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
515NM_End_PECtrl_HEK_1_2	Reference	94.49744841	5.50255159	4582	4507	4507	4259	248	0	0	1	247	0	1	247	0	0	0	0
515NM_End_PECtrl_HEK_1_2	HDR	NA	NA	4582	4507	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516NM_End_PECtrl_HEK_1_2	Reference	95.91292759	4.08707241	4582	4507	4502	4318	184	0	0	0	184	0	0	184	0	0	0	0
516NM_End_PECtrl_HEK_1_2	HDR	100.0	0.0	4582	4507	1	1	0	0	0	0	0	0	0	0	0	0	0	0
517NM_End_PECtrl_HEK_1_2	Reference	0.15531396	99.84468604	4582	4507	4507	7	4500	0	0	1	4500	0	0	4499	0	0	1	0
517NM_End_PECtrl_HEK_1_2	HDR	NA	NA	4582	4507	0	0	0	0	0	0	0	0	0	0	0	0	0	0
515NM_End_PECtrl_K562_1_1	Reference	96.23147675	3.76852325	7993	7829	7828	7533	295	0	0	1	294	0	1	294	0	0	0	0
515NM_End_PECtrl_K562_1_1	HDR	0.0	100.0	7993	7829	1	0	1	0	1	0	1	0	0	0	0	1	0	0
516NM_End_PECtrl_K562_1_1	Reference	97.29004218	2.70995782	7993	7829	7823	7611	212	0	0	0	212	0	0	212	0	0	0	0
516NM_End_PECtrl_K562_1_1	HDR	NA	NA	7993	7829	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517NM_End_PECtrl_K562_1_1	Reference	0.24268744	99.75731256	7993	7829	7829	19	7810	0	0	2	7810	0	0	7808	0	0	2	0
517NM_End_PECtrl_K562_1_1	HDR	NA	NA	7993	7829	0	0	0	0	0	0	0	0	0	0	0	0	0	0
515NM_End_PECtrl_K562_1_2	Reference	94.36263231	5.63736769	4425	4346	4346	4101	245	0	0	0	245	0	0	245	0	0	0	0
515NM_End_PECtrl_K562_1_2	HDR	NA	NA	4425	4346	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516NM_End_PECtrl_K562_1_2	Reference	95.90145061	4.09854939	4425	4346	4343	4165	178	0	0	0	178	0	0	178	0	0	0	0
516NM_End_PECtrl_K562_1_2	HDR	100.0	0.0	4425	4346	1	1	0	0	0	0	0	0	0	0	0	0	0	0
517NM_End_PECtrl_K562_1_2	Reference	0.13805798	99.86194202	4425	4346	4346	6	4340	0	0	2	4340	0	0	4338	0	0	2	0
517NM_End_PECtrl_K562_1_2	HDR	NA	NA	4425	4346	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518NM_End_PECtrl_HEK_1_1	Reference	96.59349886	3.40650114	8375	8337	8337	8053	284	0	0	0	284	0	0	284	0	0	0	0
518NM_End_PECtrl_HEK_1_1	HDR	NA	NA	8375	8337	0	0	0	0	0	0	0	0	0	0	0	0	0	0
519NM_End_PECtrl_HEK_1_1	Reference	96.05373636	3.94626364	8375	8337	8337	8008	329	0	0	0	329	0	0	329	0	0	0	0
519NM_End_PECtrl_HEK_1_1	HDR	NA	NA	8375	8337	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520NM_End_PECtrl_HEK_1_1	Reference	96.8787515	3.1212485	8375	8337	8330	8070	260	0	0	7	253	0	7	253	0	0	0	0
520NM_End_PECtrl_HEK_1_1	HDR	NA	NA	8375	8337	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518NM_End_PECtrl_HEK_1_2	Reference	96.03906674	3.96093326	5549	5529	5529	5310	219	0	0	1	219	0	0	218	0	0	1	0
518NM_End_PECtrl_HEK_1_2	HDR	NA	NA	5549	5529	0	0	0	0	0	0	0	0	0	0	0	0	0	0
519NM_End_PECtrl_HEK_1_2	Reference	95.73159703	4.26840297	5549	5529	5529	5293	236	0	0	1	236	0	0	235	0	0	1	0
519NM_End_PECtrl_HEK_1_2	HDR	NA	NA	5549	5529	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520NM_End_PECtrl_HEK_1_2	Reference	97.00978615	2.99021385	5549	5529	5518	5353	165	0	0	2	163	0	2	163	0	0	0	0
520NM_End_PECtrl_HEK_1_2	HDR	100.0	0.0	5549	5529	1	1	0	0	0	0	0	0	0	0	0	0	0	0
518NM_End_PECtrl_K562_1_1	Reference	96.59758395	3.40241605	9055	9023	9023	8716	307	0	0	2	305	0	2	305	0	0	0	0
518NM_End_PECtrl_K562_1_1	HDR	NA	NA	9055	9023	0	0	0	0	0	0	0	0	0	0	0	0	0	0
519NM_End_PECtrl_K562_1_1	Reference	96.18752078	3.81247922	9055	9023	9023	8679	344	0	0	2	342	0	2	342	0	0	0	0
519NM_End_PECtrl_K562_1_1	HDR	NA	NA	9055	9023	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520NM_End_PECtrl_K562_1_1	Reference	97.50277469	2.49722531	9055	9023	9010	8785	225	0	0	4	221	0	4	221	0	0	0	0
520NM_End_PECtrl_K562_1_1	HDR	100.0	0.0	9055	9023	2	2	0	0	0	0	0	0	0	0	0	0	0	0
518NM_End_PECtrl_K562_1_2	Reference	95.84343609	4.15656391	5796	5774	5774	5534	240	0	0	1	239	0	1	239	0	0	0	0
518NM_End_PECtrl_K562_1_2	HDR	NA	NA	5796	5774	0	0	0	0	0	0	0	0	0	0	0	0	0	0
519NM_End_PECtrl_K562_1_2	Reference	95.35850364	4.64149636	5796	5774	5774	5506	268	0	0	1	267	0	1	267	0	0	0	0
519NM_End_PECtrl_K562_1_2	HDR	NA	NA	5796	5774	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520NM_End_PECtrl_K562_1_2	Reference	97.29589184	2.70410816	5796	5774	5769	5613	156	0	0	4	152	0	4	152	0	0	0	0
520NM_End_PECtrl_K562_1_2	HDR	100.0	0.0	5796	5774	1	1	0	0	0	0	0	0	0	0	0	0	0	0
521NM_End_PECtrl_HEK_1_1	Reference	96.90954207	3.09045793	8888	8866	8866	8592	274	0	0	4	270	0	4	270	0	0	0	0
521NM_End_PECtrl_HEK_1_1	HDR	NA	NA	8888	8866	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522NM_End_PECtrl_HEK_1_1	Reference	96.37942702	3.62057298	8888	8866	8866	8545	321	0	0	15	306	0	15	306	0	0	0	0
522NM_End_PECtrl_HEK_1_1	HDR	NA	NA	8888	8866	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523NM_End_PECtrl_HEK_1_1	Reference	96.85030481	3.14969519	8888	8866	8858	8579	279	0	0	4	275	0	4	275	0	0	0	0
523NM_End_PECtrl_HEK_1_1	HDR	NA	NA	8888	8866	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521NM_End_PECtrl_HEK_1_2	Reference	96.59230875	3.40769125	7332	7307	7307	7058	249	0	0	4	245	0	4	245	0	0	0	0
521NM_End_PECtrl_HEK_1_2	HDR	NA	NA	7332	7307	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522NM_End_PECtrl_HEK_1_2	Reference	96.81127686	3.18872314	7332	7307	7307	7074	233	0	0	9	225	0	8	224	0	0	1	0
522NM_End_PECtrl_HEK_1_2	HDR	NA	NA	7332	7307	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523NM_End_PECtrl_HEK_1_2	Reference	97.0004109	2.9995891	7332	7307	7301	7082	219	0	0	5	214	0	5	214	0	0	0	0
523NM_End_PECtrl_HEK_1_2	HDR	100.0	0.0	7332	7307	1	1	0	0	0	0	0	0	0	0	0	0	0	0
521NM_End_PECtrl_K562_1_1	Reference	97.40927519	2.59072481	10128	10113	10113	9851	262	0	0	3	259	0	3	259	0	0	0	0
521NM_End_PECtrl_K562_1_1	HDR	NA	NA	10128	10113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522NM_End_PECtrl_K562_1_1	Reference	97.04340947	2.95659053	10128	10113	10113	9814	299	0	0	11	288	0	11	288	0	0	0	0
522NM_End_PECtrl_K562_1_1	HDR	NA	NA	10128	10113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523NM_End_PECtrl_K562_1_1	Reference	97.42777998	2.57222002	10128	10113	10108	9848	260	0	0	2	258	0	2	258	0	0	0	0
523NM_End_PECtrl_K562_1_1	HDR	0.0	100.0	10128	10113	1	0	1	0	0	0	1	0	0	1	0	0	0	0
521NM_End_PECtrl_K562_1_2	Reference	97.47050955	2.52949045	8252	8223	8223	8015	208	0	0	5	203	0	5	203	0	0	0	0
521NM_End_PECtrl_K562_1_2	HDR	NA	NA	8252	8223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522NM_End_PECtrl_K562_1_2	Reference	97.05703515	2.94296485	8252	8223	8223	7981	242	0	0	8	234	0	8	234	0	0	0	0
522NM_End_PECtrl_K562_1_2	HDR	NA	NA	8252	8223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523NM_End_PECtrl_K562_1_2	Reference	97.24993916	2.75006084	8252	8223	8218	7992	226	0	0	0	226	0	0	226	0	0	0	0
523NM_End_PECtrl_K562_1_2	HDR	0.0	100.0	8252	8223	1	0	1	0	0	0	1	0	0	1	0	0	0	0
524NM_End_PECtrl_HEK_1_1	Reference	97.13780621	2.86219379	12653	11879	11879	11539	340	0	0	1	339	0	1	339	0	0	0	0
524NM_End_PECtrl_HEK_1_1	HDR	NA	NA	12653	11879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525NM_End_PECtrl_HEK_1_1	Reference	95.04167017	4.95832983	12653	11879	11879	11290	589	0	0	6	583	0	6	583	0	0	0	0
